"area","file","line","label","field","dynamic_name","column","declared_required","named","api_modules","target_tables","candidate_tables","disposition","candidate_nonempty_rows","scenario","evidence_key","note"
"project-closeout","project-closeout/index.vue","737","计划竣工日期","date","","date","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#plannedCompletionDate","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","743","验收编号","code","","code","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#acceptanceCode","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","746","验收名称","name","","name","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#acceptanceName","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","748","WBS任务","wbsTaskId","","wbs_task_id","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","closeout_section_acceptance","DATA_VALUE","1","SEEDED","closeout_section_acceptance.wbs_task_id:1",""
"project-closeout","project-closeout/index.vue","757","质量验收记录","qualityInspectionId","","quality_inspection_id","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","closeout_section_acceptance","DATA_VALUE","1","SEEDED","closeout_section_acceptance.quality_inspection_id:1",""
"project-closeout","project-closeout/index.vue","768","竣工验收编号","code","","code","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#acceptanceCode","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","770","组织单位","organizer","","organizer","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","closeout_final_acceptance","DATA_VALUE","1","SEEDED","closeout_final_acceptance.organizer:1",""
"project-closeout","project-closeout/index.vue","772","参验单位/人员","participants","","participants","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#participantSummary","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","774","验收总结","summary","","summary","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#acceptanceSummary","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","778","已审批并生成应收的业主结算","ownerSettlementId","","owner_settlement_id","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","COMMAND_INPUT","0","USER_ENTERED","api:file;projectCloseout;revenueOperations","操作命令参数；成功执行后转化为状态、记录或关联行，不按同名列持久化。"
"project-closeout","project-closeout/index.vue","789","质保金应收","code","","code","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","COMPOSITE_CONTROL","0","SEEDED_REFERENCE","api:project-closeouts/overview#receivables","只读组合选择器；值由应收账款 API 选项提供。"
"project-closeout","project-closeout/index.vue","799","质保编号","code","","code","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#warrantyCode","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","802","开始日期","startDate","","start_date","False","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#warrantyStartDate","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","805","截止日期","endDate","","end_date","False","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#warrantyEndDate","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","809","缺陷编号","code","","code","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#defectCode","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","810","缺陷标题","name","","name","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#defectTitle","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","811","缺陷描述","description","","description","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#defectDescription","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","813","整改期限","deadline","","deadline","False","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#rectificationDeadline","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","817","整改内容","rectificationContent","","rectification_content","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","closeout_defect","DATA_VALUE","1","SEEDED","closeout_defect.rectification_content:1",""
"project-closeout","project-closeout/index.vue","821","复验结论","decision","","decision","False","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","COMMAND_INPUT","0","USER_ENTERED","api:file;projectCloseout;revenueOperations","操作命令参数；成功执行后转化为状态、记录或关联行，不按同名列持久化。"
"project-closeout","project-closeout/index.vue","826","复验意见","comment","","comment","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","COMMAND_INPUT","0","USER_ENTERED","api:file;projectCloseout;revenueOperations","操作命令参数；成功执行后转化为状态、记录或关联行，不按同名列持久化。"
"project-closeout","project-closeout/index.vue","830","移交编号","code","","code","True","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","","API_READBACK","0","SEEDED","api:/project-closeouts/overview?projectId=520000000000000001#transferCode","已从隔离演示库对应 API 响应回读非空值。"
"project-closeout","project-closeout/index.vue","833","接收单位","recipientOrganization","","recipient_organization","False","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","closeout_archive_transfer","DATA_VALUE","1","SEEDED","closeout_archive_transfer.recipient_organization:1",""
"project-closeout","project-closeout/index.vue","836","接收人","recipientName","","recipient_name","False","False","file;projectCloseout;revenueOperations","project_closeout;closeout_defect;closeout_section_acceptance;closeout_final_acceptance;closeout_warranty;closeout_archive_transfer","closeout_archive_transfer","DATA_VALUE","1","SEEDED","closeout_archive_transfer.recipient_name:1",""
